CHV_FTPROD_MATRICULA;FLG_EMPREGADO;FLG_EVADIU;FLG_BOLSA_ESTUDO_NAO;FLG_BOLSA_ESTUDO_SIM;FLG_0_DISC;FLG_1_DISC;FLG_2_DISC;FLG_3_DISC;FLG_IDAP_ABAIXO;FLG_IDAP_ACIMA;PERC_FALTA_00;PERC_FALTA_10;PERC_FALTA_15;PERC_FALTA_20;PERC_FALTA_25;QTD_BOLETOS_0;QTD_BOLETOS_1;QTD_BOLETOS_2;QTD_BOLETOS_3
11318211611752DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11318211611752DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11318211611752DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1132311069324MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1133419211728MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
1134681359339MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
113535869321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1137921359339MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
113810899324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
113874899340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
113875899324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
113876899340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11390813511711CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11390813511711CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11390813511711CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1139315711983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1139412811740CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
113969899324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
114074899340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
114088959321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
114210812099MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
114321799368MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1143881399365MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
1144078912040CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147058912043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147058912043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147058912043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147248911701CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147248911701CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1147248911701CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
114811899363MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1148521309325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11503715711728MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
11511749329MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
11524714511823TRANCADO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
11547013012043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11547013012043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11547013012043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1154791349335MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1154951309341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11564749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11567014411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11567014411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11567014411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
115758959358DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11586216111804MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1159471639323MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11597811211983TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11598749292MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
116134929325MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
116134929340MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;0;1
116314649366DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11640749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
1164351299298MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
11644749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
11652415712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
11652415712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
11652415712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1165261449325EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11655310811864CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
11655310811864CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
11655310811864CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
11661916311704TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11661916311709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11663411512043TRANCADO;1;1;0;1;1,00;0;0;0;0;1;0;0;0;0;1;1;0;0;0
11663411512043TRANCADO;1;1;0;1;1,00;0;0;0;0;1;0;0;0;0;1;1;0;0;0
11663411512043TRANCADO;1;1;0;1;1,00;0;0;0;0;1;0;0;0;0;1;1;0;0;0
1166361099324MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1166811449372MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1166898212095MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
1166898212095MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
1166898212095MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
116746959320MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
116981099324MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1171059511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
1171139511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1171391269340EVADIDO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1171499511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1171969311804MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
11726749318MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
1172929511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1172929511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1172929511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
117303959320MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
11730749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11735749292EVADIDO;0;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
11735749364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1174599511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
1175269511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1175269511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1175269511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
117532959320MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
1175331079343MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1175409511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
11763749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
11771749318EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
117782939340MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
117879719356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
117927679325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
118028899324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1180301349324MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1180571339327MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
11820416111804MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
118252759324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
1183031309364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
118447959298MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11845312411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11845312411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11845312411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11848112411828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11848112411828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11848112411828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
118491289331MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
118751349354MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1187601069339MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
118779869321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11879749292EVADIDO;0;1;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
1188201069341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11889749292EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11892749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
11897749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
1190249311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1190249311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1190249311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
11906749292DESISTENTE;0;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
11907015611804DESISTENTE;1;1;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
11910815611804MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
119207411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
119207411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
119207411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
11923413211805MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11926749319MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1192759611865MATRICULADO;1;0;0;1;0,00;0;0;1;0;1;0;1;0;0;0;1;0;0;0
1192759611865MATRICULADO;1;0;0;1;0,00;0;0;1;0;1;0;1;0;0;0;1;0;0;0
1192759611865MATRICULADO;1;0;0;1;0,00;0;0;1;0;1;0;1;0;0;0;1;0;0;0
11928415512103MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1192951059325MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
11935749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
119401349325MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1194597111823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1194597111823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1194597111823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1194991349298MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11958515611804EVADIDO;1;1;0;1;0,00;0;0;1;0;1;1;0;0;0;0;0;0;0;1
11973011811865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1198399512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1198399512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1198399512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
119978929371MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0
12011715511820MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
120121349305MATRICULADO;0;0;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
120141349353MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
120187411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
120187411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
120187411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12025710511828CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12025710511828CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12025710511828CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1203351569319MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1204701299365DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1206910912040MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
120732719364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1207801299343MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1209001339371MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1209159311865MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1209159311865MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1209159311865MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1209656912043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1209656912043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1209656912043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
121114679340DESISTENTE;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
121217412022MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1214141399319MATRICULADO;1;0;0;1;0,00;0;1;0;1;0;1;0;0;0;0;1;0;0;0
1214141399320MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
121525889325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
121615939340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1216181659321DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
121671099331MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1216816111728EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1216816111728EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1216816111728EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
121758939341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1217641189372MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
121960639372MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
122015939298MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1222361349298MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12238010511865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12238010511865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12238010511865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12239913912043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12239913912043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
12239913912043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
122457411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122457411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122457411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122488909320EVADIDO;1;1;0;1;0,00;0;1;0;1;0;1;0;0;0;0;0;1;0;0
122527411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122527411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122527411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
12255749364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
122577411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122577411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122577411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
12259749364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
122631319324MATRICULADO;1;0;1;0;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
1226859211983TRANCADO;1;1;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
122727411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122727411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
122727411701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1227531129324EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
122788909319MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
1228081129364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1228321189341EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1230521359296EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1230671359337DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1231001529347EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
123240959371MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12330749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
12337749319MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1233929812035CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
1233929812035CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
1233929812035CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;0;1;0;0;1;0;0;0
123400959297MATRICULADO;0;0;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
123451349325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12347749292MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
123527959320MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12357749340TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1236141449346MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12362310911983CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12364749292DESISTENTE;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
12364749341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12371110711826MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12379010711826MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1239061529314MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1239241399321MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1239257411885MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
123971889298MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12397514511728MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12397514511728MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12397514511728MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12402810711826MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
124047909318MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
12405710711826MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1240911069297DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
124141069297MATRICULADO;0;0;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
124228889298EVADIDO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
1242310611804MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;0;0;0;1
1242921579321MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1243491299323MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12447715712010CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12469749364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1247271579321MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
12473749318MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
12479749364MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12485510711826MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
12523312911882CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
125290969341EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
125381159320DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
125474889371MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
1256157411983MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
